newgrange_s1r1_1,,,,,,,,,,,
T20 [s],,0.499,0.513,0.346,0.216,0.282,0.277,0.296,0.269,0.249,0.162
T30 [s],,0.449,0.452,0.321,0.256,0.278,0.285,0.292,0.292,0.257,0.173
T60,,0.474,0.4825,0.3335,0.236,0.28,0.281,0.294,0.2805,0.253,0.1675
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r1_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.569,0.63,0.3,0.334,0.247,0.236,0.276,0.274,0.236,0.167
T30 [s],,0.505,0.479,0.343,0.298,0.245,0.265,0.284,0.285,0.248,0.172
T60,,0.537,0.5545,0.3215,0.316,0.246,0.2505,0.28,0.2795,0.242,0.1695
STI male,,0.91 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r1_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.348,0.505,0.435,0.257,0.245,0.295,0.291,0.303,0.246,0.18
T30 [s],,0.368,0.517,0.43,0.256,0.274,0.296,0.29,0.302,0.246,0.179
T60,,0.358,0.511,0.4325,0.2565,0.2595,0.2955,0.2905,0.3025,0.246,0.1795
STI male,,0.87 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r2_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.424,0.569,0.368,0.304,0.272,0.257,0.294,0.293,0.251,0.18
T30 [s],,0.438,0.472,0.345,0.251,0.264,0.266,0.29,0.287,0.255,0.183
T60,,0.431,0.5205,0.3565,0.2775,0.268,0.2615,0.292,0.29,0.253,0.1815
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r2_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.534,0.426,0.37,0.235,0.254,0.276,0.273,0.29,0.239,0.178
T30 [s],,0.511,0.447,0.348,0.252,0.268,0.265,0.293,0.292,0.252,0.182
T60,,0.5225,0.4365,0.359,0.2435,0.261,0.2705,0.283,0.291,0.2455,0.18
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r2_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.442,0.39,0.368,0.23,0.254,0.251,0.27,0.289,0.256,0.178
T30 [s],,0.441,0.475,0.391,0.218,0.241,0.247,0.281,0.283,0.258,0.182
T60,,0.4415,0.4325,0.3795,0.224,0.2475,0.249,0.2755,0.286,0.257,0.18
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r2_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.494,0.439,0.402,0.241,0.226,0.258,0.271,0.282,0.25,0.174
T30 [s],,0.472,0.468,0.449,0.258,0.257,0.272,0.287,0.295,0.249,0.179
T60,,0.483,0.4535,0.4255,0.2495,0.2415,0.265,0.279,0.2885,0.2495,0.1765
STI male,,0.86 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s5r1_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.499,0.501,0.324,0.335,0.259,0.247,0.298,0.298,0.259,0.184
T30 [s],,0.475,0.478,0.353,0.292,0.268,0.257,0.295,0.301,0.26,0.185
T60,,0.487,0.4895,0.3385,0.3135,0.2635,0.252,0.2965,0.2995,0.2595,0.1845
STI male,,0.87 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s5r1_2,,,,,,,,,,,
